aid,Assessor,Download_date,Assess_date,Pub_type,Authors,Pub_year,Title,Journal,Author_affil,Affil_type.academic,Affil_type.pub_sec,Affil_type.res_int,Affil_type.cons,Affil_type.non_prof,Affil_type.priv_sec,Affil_type.int_org,Funding,DOI,110 Source,Bib_notes,Stated_int,Int_type.MPA,Int_type.PES,Int_type.CBNRM,Int_type.Certification,Desired_out,Int_geo.local,Int_geo.region,Int_geo.national,Int_geo.subnational,Int_geo.international,Int_dur,Int_funding,Mang_auth.Government,Mang_auth.Shared_governance,Mang_auth.Private_governance,Mang_auth.Indigenous_community_governance,Mang_auth.multiple,Mang_auth.mixed,Int_location,Int_area,Int_notes,Study_goal,Study_type,Design.control_comp,Comp_type,Data_source,Study_location,Study_country,Study_scale,Biome.,Eval_affil,Unit_analysis,Sample_size,Study_duration,Study_notes,Distributive_equity,Recognitional_equity,Contextual_equity,Procedural_equity,Equity_notes,Causal_pathway,Explicit_mechanism,Pathway_notes,oid,Stated_outcomes,Out_type,Out_subtype,Indicators,Out_definition,Outcome.data_type,Resource_type,Outcome.direction,Pluralism,Out_subgroup,STE_domain,STE_econ,STE_social,STE_sex,STE_ethnic,STE_age,STE_occupation,STE_social_org,STE_spatial,STE_temporal_unit,STE_temporal_scale,Outcome_notes
67550,DG,Aug-Sept 2017,28-Dec-17,Article,foley p;mccay b,2014,"certifying the commons: eco-certification, privatization, and collective   action",ecology and society,"Environmental Policy Institute, Memorial University, Grenfell Campus",1,0,0,0,0,0,0,"Mexican case study came from the U.S. National Science Foundation program, Biocomplexity in the Environment (OCE-0410439). Support for the Canadian case came from the Ontario Graduate Scholarship (OGS) program, the Social Sciences and Humanities Research ",,Web of Science,,FOGO ISLAND SHRIMP fishery and Mexican Rock Lobster fishery certifications,0,0,0,1,,1,0,0,0,0,,,0,0,0,0,0,1,Mexico,,two case studies,to advance the understanding of the interaction between this form of fisheries governance and small-scale and community-based fisheries.,1,0,NA,Primary,"Fogo Island and Department of Fisheries and Oceans (DFO) Shrimp Fishing Areas (SFAs), Vizcaino region, Baja California and Baja California Sur, Mexico","Canada, Mexico",Local,nearshore/offshore,Academic,Community,NA,NA,case studies,0,0,0,0,,0,0,,166,property rights,Political empowerment,resource rights,"access, exclusion, and privileges resembling property rights,",Researcher,Qualitative,Fishing,Mixed,Implicit,fishers,Tradeoff,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,"Very weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result from the injection of private certification in cer""ery weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result fro""ry weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showin""y weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges "" weak causality. Nonetheless author states "MSC certificates confers ""weak causality. Nonethele"
67550,DG,Aug-Sept 2017,28-Dec-17,Article,foley p;mccay b,2014,"certifying the commons: eco-certification, privatization, and collective   action",ecology and society,"Environmental Policy Institute, Memorial University, Grenfell Campus",1,0,0,0,0,0,0,"Mexican case study came from the U.S. National Science Foundation program, Biocomplexity in the Environment (OCE-0410439). Support for the Canadian case came from the Ontario Graduate Scholarship (OGS) program, the Social Sciences and Humanities Research ",,Web of Science,,FOGO ISLAND SHRIMP fishery and Mexican Rock Lobster fishery certifications,0,0,0,1,,1,0,0,0,0,,,0,0,0,0,0,1,Canada,,two case studies,to advance the understanding of the interaction between this form of fisheries governance and small-scale and community-based fisheries.,1,0,NA,Primary,"Fogo Island and Department of Fisheries and Oceans (DFO) Shrimp Fishing Areas (SFAs), Vizcaino region, Baja California and Baja California Sur, Mexico","Canada, Mexico",Local,nearshore/offshore,Academic,Community,NA,NA,case studies,0,0,0,0,,0,0,,167,conflict,Social capital,social capital and cohesion,conflict;  collective action,Researcher,Qualitative,Fishing,Mixed,Implicit,fishers,Tradeoff,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,"Very weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result from the injection of private certification in cer""ery weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result fro""ry weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showin""y weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges "" weak causality. Nonetheless author states "MSC certificates confers ""weak causality. Nonethele"
67550,DG,Aug-Sept 2017,28-Dec-17,Article,foley p;mccay b,2014,"certifying the commons: eco-certification, privatization, and collective   action",ecology and society,"Environmental Policy Institute, Memorial University, Grenfell Campus",1,0,0,0,0,0,0,"Mexican case study came from the U.S. National Science Foundation program, Biocomplexity in the Environment (OCE-0410439). Support for the Canadian case came from the Ontario Graduate Scholarship (OGS) program, the Social Sciences and Humanities Research ",,Web of Science,,FOGO ISLAND SHRIMP fishery and Mexican Rock Lobster fishery certifications,0,0,0,1,,1,0,0,0,0,,,0,0,0,0,0,1,Mexico,,two case studies,to advance the understanding of the interaction between this form of fisheries governance and small-scale and community-based fisheries.,1,0,NA,Primary,"Fogo Island and Department of Fisheries and Oceans (DFO) Shrimp Fishing Areas (SFAs), Vizcaino region, Baja California and Baja California Sur, Mexico","Canada, Mexico",Local,nearshore/offshore,Academic,Community,NA,NA,case studies,0,0,0,0,,0,0,,167,conflict,Social capital,social capital and cohesion,conflict;  collective action,Researcher,Qualitative,Fishing,Mixed,Implicit,fishers,Tradeoff,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,"Very weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result from the injection of private certification in cer""ery weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showing how conflicts and cooperation can result fro""ry weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges resembling property rights, as well as showin""y weak causality. Nonetheless author states "MSC certificates confers powers of access, exclusion, and privileges "" weak causality. Nonetheless author states "MSC certificates confers ""weak causality. Nonethele"
67605,DG,Aug-Sept 2017,29-Dec-17,Article,indrawan m;lowe c;sundjaya s;hutabarat c;black a,2014,co-management and the creation of national parks in indonesia: positive   lessons learned from the togean islands national park,journal of environmental planning and management,"Postgraduate Program in Conservation Biology, University of Indonesia, Kampus Depok 16421, Indonesia; YABSHI – Indonesian Foundation for the Advancement of Biological Sciences, Indonesia, Jalan Cenderawasih Raya No 1, Depok Jaya 16432, Indonesia",1,0,0,0,1,0,0,,,Web of Science,,Togean Islands National Park,1,0,0,0,,1,0,0,0,0,<8 years,,0,1,0,0,0,0,Indonesia,"336,773 ha of water, and 25,832 ha of land",,This study considers the establishment of parks and protected areas in relation to local governance in Indonesia through the example of the Togean Islands National Park in Central Sulawesi.,1,0,NA,Primary," Togean Islands National Park, Indonesia",Indonesia,Local,tropical coastal and marine,Academic,Community,,,,0,0,0,0,,0,0,,171,process of establishment,Social capital,social capital and cohesion,new relationships amongst conservationists; conflict,Researcher,Qualitative,Fishing,Positive,Researcher,community members,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAY EXCLUDE: only outcomes mentioned were  (temporary) conflict and new relationships amongst conservationists mentioned
67606,DG,Aug-Sept 2017,01-Dec-17,Article,d. b. baticados and r. f. agbayani,2000,"co-management in marine fisheries in malalison island, central philippines",unknown,"Southeast Asian Fisheries Development Center, Aquaculture Department, Iloilo City, Philippines",0,1,0,0,0,0,0,,10.1080/13504500009470053,McKinnon et al,"Didi B. Baticados & Renato F. Agbayani (2000) Co-management in marine fisheries in Malalison Island, central Philippines, International Journal of Sustainable Development & World Ecology, 7:4, 343-355, DOI: 10.1080/13504500009470053",Community Fishery Resources Management (CFRM),0,0,1,0,improve the socioeconomic conditions of the fishing community and to reverse the declining trend in fishery harvests,1,0,0,0,0,7 years,International Development Research Centre of Canada (IDRC,0,1,0,0,0,0,Philippines,233 ha of coral reefs (fishing may occur off the reef),"CFRM project implemented development interventions like community-organizing and institution-building, seafarming and land-based livelihood projects, deployment of concrete artificial reefs (ARs) , and the granting of territorial use rights of fisheries","describes the evolution of co- management arrangements at the project site during its seventh year, and evaluates their impact based on equity, efficiency, and sustainability criteria. Factors influencing successful co- management arrangements were also e",Experimental,1,Pre-treatment/post-treatment,Primary,"Malalison Island, central Philippines",Philippines,Local,tropical coral reefs,Public sector,Community,42 interview respondents,4 months,"Interviews were also conducted with key informants such as local elected officials, fish traders, members of the fishers’ organization, and a random sample of household heads.",0,0,0,1,"Greater positive changes were perceived in equity, particularly in the control over the fishery resources, fair allocation of access rights, and participation and influence in fishery manage- ment",0,0,,116,performance of co-management,Economic well-being,"economic wealth, occupation/ livelihoods",change in household income; increased occupational diversity,Respondent,Qualitative,Fishing,Positive,Implicit,domains; FAMI members and non-members,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"between FAMI members and non-members - In the methods they say they compare results between groups but do not report anything other than perceptions of total performance of CBFRM project, namely access, conflict resolution"
67606,DG,Aug-Sept 2017,01-Dec-17,Article,d. b. baticados and r. f. agbayani,2000,"co-management in marine fisheries in malalison island, central philippines",unknown,"Southeast Asian Fisheries Development Center, Aquaculture Department, Iloilo City, Philippines",0,1,0,0,0,0,0,,10.1080/13504500009470053,McKinnon et al,"Didi B. Baticados & Renato F. Agbayani (2000) Co-management in marine fisheries in Malalison Island, central Philippines, International Journal of Sustainable Development & World Ecology, 7:4, 343-355, DOI: 10.1080/13504500009470053",Community Fishery Resources Management (CFRM),0,0,1,0,improve the socioeconomic conditions of the fishing community and to reverse the declining trend in fishery harvests,1,0,0,0,0,7 years,International Development Research Centre of Canada (IDRC,0,1,0,0,0,0,Philippines,233 ha of coral reefs (fishing may occur off the reef),"CFRM project implemented development interventions like community-organizing and institution-building, seafarming and land-based livelihood projects, deployment of concrete artificial reefs (ARs) , and the granting of territorial use rights of fisheries","describes the evolution of co- management arrangements at the project site during its seventh year, and evaluates their impact based on equity, efficiency, and sustainability criteria. Factors influencing successful co- management arrangements were also e",Experimental,1,Pre-treatment/post-treatment,Primary,"Malalison Island, central Philippines",Philippines,Local,tropical coral reefs,Public sector,Community,42 interview respondents,4 months,"Interviews were also conducted with key informants such as local elected officials, fish traders, members of the fishers’ organization, and a random sample of household heads.",0,0,0,1,"Greater positive changes were perceived in equity, particularly in the control over the fishery resources, fair allocation of access rights, and participation and influence in fishery manage- ment",0,0,,117,performance of co-management,Health,food security,reliance on fishing for food,Respondent,Qualitative,Fishing,Positive,Implicit,domains; FAMI members and non-members,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"between FAMI members and non-members - In the methods they say they compare results between groups but do not report anything other than perceptions of total performance of CBFRM project, namely access, conflict resolution"
67606,DG,Aug-Sept 2017,01-Dec-17,Article,d. b. baticados and r. f. agbayani,2000,"co-management in marine fisheries in malalison island, central philippines",unknown,"Southeast Asian Fisheries Development Center, Aquaculture Department, Iloilo City, Philippines",0,1,0,0,0,0,0,,10.1080/13504500009470053,McKinnon et al,"Didi B. Baticados & Renato F. Agbayani (2000) Co-management in marine fisheries in Malalison Island, central Philippines, International Journal of Sustainable Development & World Ecology, 7:4, 343-355, DOI: 10.1080/13504500009470053",Community Fishery Resources Management (CFRM),0,0,1,0,improve the socioeconomic conditions of the fishing community and to reverse the declining trend in fishery harvests,1,0,0,0,0,7 years,International Development Research Centre of Canada (IDRC,0,1,0,0,0,0,Philippines,233 ha of coral reefs (fishing may occur off the reef),"CFRM project implemented development interventions like community-organizing and institution-building, seafarming and land-based livelihood projects, deployment of concrete artificial reefs (ARs) , and the granting of territorial use rights of fisheries","describes the evolution of co- management arrangements at the project site during its seventh year, and evaluates their impact based on equity, efficiency, and sustainability criteria. Factors influencing successful co- management arrangements were also e",Experimental,1,Pre-treatment/post-treatment,Primary,"Malalison Island, central Philippines",Philippines,Local,tropical coral reefs,Public sector,Community,42 interview respondents,4 months,"Interviews were also conducted with key informants such as local elected officials, fish traders, members of the fishers’ organization, and a random sample of household heads.",0,0,0,1,"Greater positive changes were perceived in equity, particularly in the control over the fishery resources, fair allocation of access rights, and participation and influence in fishery manage- ment",0,0,,11,performance of co-management,Political empowerment,resource rights,"control over the fishery resources, fair allocation of access rights",Respondent,Qualitative,Fishing,Positive,Implicit,domains; FAMI members and non-members,Synergy,NA,Pos/neutral,NA,NA,NA,NA,NA,NA,NA,NA,"between FAMI members and non-members - In the methods they say they compare results between groups but do not report anything other than perceptions of total performance of CBFRM project, namely access, conflict resolution"
67666,DG,Aug-Sept 2017,02-Dec-17,Article,"foucat, v.s.a.",2002,"community-based ecotourism management moving towards sustainability, in ventanilla, oaxaca, mexico",ocean and coastal management,"Environment Department, University of York, YO10 5DD York, UK",1,0,0,0,0,0,0,,,Ernest et al,,Ventanilla community- based ecotourism management (CBEM) project,0,0,1,0,not clearly stated but co-operative formed to supported ecotourism,1,0,0,0,0,4-5 years since establishement,,0,0,0,1,0,0,Mexico,,,"assess how successful the community has been in attempting to reach a sustainable CBEM scheme. The analysis is based on environmental, economic, social and political sustainable indicators. Specifically, community’s socio-demographic profile, natural reso",Non-experimental,0,NA,Primary,"The Ventanilla community is located in the state of Oaxaca, on the South Pacific
coast of Mexico",Mexico,Local,tropical nearshore,Academic,Community,35 interviews,2 years,,1,0,0,0,ecotourism benefits equitable between co-op members; non-members and members both share the benefits from ecotourism,0,0,,118,socio-economic benefits,Economic well-being,"economic wealth, occupation/ livelihoods","tourism arrivals, "socio-economic benefits"""ourism arrivals, "socio-""urism ",Researcher,Mixed methods,Recreational,Positive,Researcher,,Synergy,NA,Synergy,Synergy,NA,NA,NA,NA,NA,NA,NA,measures benefits as arrivals: ecotourism benefits accrue to co-op members and non-members
67666,DG,Aug-Sept 2017,02-Dec-17,Article,"foucat, v.s.a.",2002,"community-based ecotourism management moving towards sustainability, in ventanilla, oaxaca, mexico",ocean and coastal management,"Environment Department, University of York, YO10 5DD York, UK",1,0,0,0,0,0,0,,,Ernest et al,,Ventanilla community- based ecotourism management (CBEM) project,0,0,1,0,not clearly stated but co-operative formed to supported ecotourism,1,0,0,0,0,4-5 years since establishement,,0,0,0,1,0,0,Mexico,,,"assess how successful the community has been in attempting to reach a sustainable CBEM scheme. The analysis is based on environmental, economic, social and political sustainable indicators. Specifically, community’s socio-demographic profile, natural reso",Non-experimental,0,NA,Primary,"The Ventanilla community is located in the state of Oaxaca, on the South Pacific
coast of Mexico",Mexico,Local,tropical nearshore,Academic,Community,35 interviews,2 years,,1,0,0,0,ecotourism benefits equitable between co-op members; non-members and members both share the benefits from ecotourism,0,0,,119,education,Education,environmental education,education for the community towards conservation and sustainable use of natural resources,Researcher,Mixed methods,Recreational,Positive,Researcher,,Synergy,NA,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,measures benefits as arrivals: ecotourism benefits accrue to co-op members and non-members
67666,DG,Aug-Sept 2017,02-Dec-17,Article,"foucat, v.s.a.",2002,"community-based ecotourism management moving towards sustainability, in ventanilla, oaxaca, mexico",ocean and coastal management,"Environment Department, University of York, YO10 5DD York, UK",1,0,0,0,0,0,0,,,Ernest et al,,Ventanilla community- based ecotourism management (CBEM) project,0,0,1,0,not clearly stated but co-operative formed to supported ecotourism,1,0,0,0,0,4-5 years since establishement,,0,0,0,1,0,0,Mexico,,,"assess how successful the community has been in attempting to reach a sustainable CBEM scheme. The analysis is based on environmental, economic, social and political sustainable indicators. Specifically, community’s socio-demographic profile, natural reso",Non-experimental,0,NA,Primary,"The Ventanilla community is located in the state of Oaxaca, on the South Pacific
coast of Mexico",Mexico,Local,tropical nearshore,Academic,Community,35 interviews,2 years,,1,0,0,0,ecotourism benefits equitable between co-op members; non-members and members both share the benefits from ecotourism,0,0,,120,social cohesion,Social capital,social capital and cohesion,social cohesion,Researcher,Mixed methods,Recreational,Positive,Researcher,,Synergy,NA,Synergy,NA,NA,NA,NA,NA,Synergy,NA,NA,measures benefits as arrivals: ecotourism benefits accrue to co-op members and non-members
67666,DG,Aug-Sept 2017,02-Dec-17,Article,"foucat, v.s.a.",2002,"community-based ecotourism management moving towards sustainability, in ventanilla, oaxaca, mexico",ocean and coastal management,"Environment Department, University of York, YO10 5DD York, UK",1,0,0,0,0,0,0,,,Ernest et al,,Ventanilla community- based ecotourism management (CBEM) project,0,0,1,0,not clearly stated but co-operative formed to supported ecotourism,1,0,0,0,0,4-5 years since establishement,,0,0,0,1,0,0,Mexico,,,"assess how successful the community has been in attempting to reach a sustainable CBEM scheme. The analysis is based on environmental, economic, social and political sustainable indicators. Specifically, community’s socio-demographic profile, natural reso",Non-experimental,0,NA,Primary,"The Ventanilla community is located in the state of Oaxaca, on the South Pacific
coast of Mexico",Mexico,Local,tropical nearshore,Academic,Community,35 interviews,2 years,,1,0,0,0,ecotourism benefits equitable between co-op members; non-members and members both share the benefits from ecotourism,0,0,,12,sovereignty,Political empowerment,"empowerment and agency, political/community engagement, resource rights",soverignty of co-operative,Researcher,Mixed methods,Recreational,Positive,Researcher,,Synergy,NA,Synergy,NA,NA,NA,NA,NA,Synergy,NA,NA,measures benefits as arrivals: ecotourism benefits accrue to co-op members and non-members
67672,DG,Aug-Sept 2017,02-Dec-17,Article,"p. christie, a. t. white and d. buhat",1994,"community?based coral reef management on san salvador island, the philippines",unknown,"School of Natural Resources and Environment University of Michigan Ann Arbor, Michigan USA",1,0,0,0,0,0,0,,, Mascia and Claus 2010,,"Marine Conservation Project for San Salvador Island, Zambales (MCPSS)",1,0,1,0,"The main ob- jectives of the community-based resource management plan are: to empower the commu- nity to become participative and functional as a self-reliant entity, to train community members with appropriate attitudes, knowledge, and skills for sustain",1,0,0,0,0,<4 years,,0,0,0,1,0,0,Philippines,NA,CBNRM project that included the establishment of a sanctuary,"a study of the process and the preliminary results of the MCPSS...A review of the methods, accomplishments, and limitations",Non-experimental,0,NA,Primary,"San Salvador Island, with an area of 380 ha, is about 2 km west of Masinloc, Zambales, in the South China Sea",Philippines,Local,tropical coral reefs,Academic,Community,NA,NA,reads more as  a report by one of the implementors than an independent study,1,0,0,0,"Considering the profound change in attitude required for some residents to leave be-
hind rampant resource exploitation for environmental stewardship, the alienation of some people from the MCPSS who continue to use destructive fishing methods was unavoid",0,0,,121,ecology/environment knowledge,Education,environmental education,average score on a basic ecology/environment questionnaire,Researcher,Quantitative,Fishing,Positive,Implicit,,Tradeoff,NA,NA,NA,NA,NA,NA,NA,Synergy,NA,NA,"mixed set of outcomes reported; education and CPUE explicityly stated, empowerment is implied based on project objectives and subsequent community involvement in decision making"
67672,DG,Aug-Sept 2017,02-Dec-17,Article,"p. christie, a. t. white and d. buhat",1994,"community?based coral reef management on san salvador island, the philippines",unknown,"School of Natural Resources and Environment University of Michigan Ann Arbor, Michigan USA",1,0,0,0,0,0,0,,, Mascia and Claus 2010,,"Marine Conservation Project for San Salvador Island, Zambales (MCPSS)",1,0,1,0,"The main ob- jectives of the community-based resource management plan are: to empower the commu- nity to become participative and functional as a self-reliant entity, to train community members with appropriate attitudes, knowledge, and skills for sustain",1,0,0,0,0,<4 years,,0,0,0,1,0,0,Philippines,NA,CBNRM project that included the establishment of a sanctuary,"a study of the process and the preliminary results of the MCPSS...A review of the methods, accomplishments, and limitations",Non-experimental,0,NA,Primary,"San Salvador Island, with an area of 380 ha, is about 2 km west of Masinloc, Zambales, in the South China Sea",Philippines,Local,tropical coral reefs,Academic,Community,NA,NA,reads more as  a report by one of the implementors than an independent study,1,0,0,0,"Considering the profound change in attitude required for some residents to leave be-
hind rampant resource exploitation for environmental stewardship, the alienation of some people from the MCPSS who continue to use destructive fishing methods was unavoid",0,0,,122,change in catch,Economic well-being,economic wealth,CPUE,Researcher,Mixed methods,Fishing,Mixed,Implicit,,Tradeoff,NA,NA,NA,NA,NA,NA,NA,Synergy,NA,NA,"no significant increase in CPUE  has been observed although fishers perceived an increase in catch, particularly of a few key species
	* Through the analysis of catch per unit effort data (fish catch per hour of fishing) one year before and after the es- "
